name
Anthony Dawson
Leo Britt
Patrick Allen
George Leigh
George Alderson
Robin Hughes
Frances McDormand
Caleb Landry Jones
Kerry Condon
Sam Rockwell
Alejandro Barrios
Jason Ledford
Darrell Britt-Gibson
Woody Harrelson
Abbie Cornish
Riya May Atwood
Selah Atwood
Lucas Hedges
Zeljko Ivanek
Amanda Warren
Malaya Rivera Drew
Charles Chaplin
Mack Swain
Tom Murray
Henry Bergman
Malcolm Waite
Georgia Hale
Humphrey Bogart
Walter Huston
Tim Holt
Bruce Bennett
Barton MacLane
Alfonso Bedoya
Arturo Soto Rangel
Manuel Dondé
José Torvay
Margarito Luna
Leonardo DiCaprio
Mark Ruffalo
Ben Kingsley
Max von Sydow
Michelle Williams
Emily Mortimer
Patricia Clarkson
Jackie Earle Haley
Ted Levine
John Carroll Lynch
Elias Koteas
Robin Bartlett
Christopher Denham
Nellie Sciutto
Joseph Sikora
Noriko Hidaka
Chika Sakamoto
Shigesato Itoi
Sumi Shimamoto
Tanie Kitabayashi
Hitoshi Takagi
Yûko Maruyama
Machiko Washio
Reiko Suzuki
Masashi Hirose
Toshiyuki Amagasa
Shigeru Chiba
Naoki Tatsuta
Tarako
Tomohiro Nishimura
Spencer Tracy
Burt Lancaster
Richard Widmark
Marlene Dietrich
Maximilian Schell
Judy Garland
Montgomery Clift
William Shatner
Werner Klemperer
Kenneth MacKenna
Torben Meyer
Joseph Bernard
Alan Baxter
Edward Binns
Virginia Christine
Jason Flemyng
Dexter Fletcher
Nick Moran
Jason Statham
Steven Mackintosh
Nicholas Rowe
Nick Marcq
Charles Forbes
Vinnie Jones
Lenny McLean
Peter McNicholl
P.H. Moriarty
Frank Harper
Steve Sweeney
Huggy Leaver
Soledad Villamil
Ricardo Darín
Carla Quevedo
Pablo Rago
Javier Godino
Bárbara Palladino
Rudy Romano
Alejandro Abelenda
Mario Alarcón
Guillermo Francella
Sebastián Blanco
Mariano Argento
José Luis Gioia
Juan José Ortíz
Kiko Cerone
Daniel Day-Lewis
Martin Stringer
Matthew Braden Stringer
Jacob Stringer
Joseph Mussey
Barry Del Sherman
Harrison Taylor
Stockton Taylor
Paul F. Tompkins
Dillon Freasier
Kevin Breznahan
Jim Meskimen
Erica Sullivan
Randall Carver
Coco Leigh
Russell Crowe
Ed Harris
Jennifer Connelly
Christopher Plummer
Paul Bettany
Adam Goldberg
Josh Lucas
Anthony Rapp
Jason Gray-Stanford
Judd Hirsch
Austin Pendleton
Vivien Cardone
Jillie Simon
Victor Steinbach
Tanya Clarke
Steve McQueen
James Garner
Richard Attenborough
James Donald
Charles Bronson
Donald Pleasence
James Coburn
Hannes Messemer
David McCallum
Gordon Jackson
John Leyton
Angus Lennie
Nigel Stock
Robert Graf
Jud Taylor
Leonardo DiCaprio
Jonah Hill
Margot Robbie
Matthew McConaughey
Kyle Chandler
Rob Reiner
Jon Bernthal
Jon Favreau
Jean Dujardin
Joanna Lumley
Cristin Milioti
Christine Ebersole
Shea Whigham
Katarina Cas
P.J. Byrne
Chieko Baishô
Takuya Kimura
Akihiro Miwa
Tatsuya Gashûin
Ryûnosuke Kamiki
Mitsunori Isaki
Yô Ôizumi
Akio Ôtsuka
Daijirô Harada
Haruko Katô
Jean Simmons
Christian Bale
Lauren Bacall
Blythe Danner
Emily Mortimer
Ivana Baquero
Sergi López
Maribel Verdú
Doug Jones
Ariadna Gil
Álex Angulo
Manolo Solo
César Vea
Roger Casamajor
Ivan Massagué
Gonzalo Uriarte
Eusebio Lázaro
Francisco Vidal
Juanjo Cucalón
Lina Mira
Bette Davis
Anne Baxter
George Sanders
Celeste Holm
Clint Eastwood
Gene Hackman
Morgan Freeman
Richard Harris
Jaimz Woolvett
Saul Rubinek
Gary Merrill
Hugh Marlowe
Gregory Ratoff
Barbara Bates
Marilyn Monroe
Thelma Ritter
Walter Hampden
Randy Stuart
Craig Hill
Leland Harris
Barbara White
Frances Fisher
Anna Thomson
David Mucci
Rob Campbell
Anthony James
Tara Frederick
Beverley Elliott
Liisa Repo-Martell
Josie Smith
Marilyn Monroe
Tony Curtis
Jack Lemmon
George Raft
Pat O'Brien
Joe E. Brown
Nehemiah Persoff
Joan Shawlee
Billy Gray
George E. Stone
Dave Barry
Mike Mazurki
Harry Wilson
Beverly Wills
Barbara Drew
Robert De Niro
Cathy Moriarty
Joe Pesci
Frank Vincent
Nicholas Colasanto
Theresa Saldana
Mario Gallo
Frank Adonis
Joseph Bono
Frank Topham
Lori Anne Flax
Charles Scorsese
Don Dunphy
Bill Hanrahan
Rita Bennett
Tatsuya Nakadai
Akira Terao
Jinpachi Nezu
Daisuke Ryû
Mieko Harada
Yoshiko Miyazaki
Hisashi Igawa
Pîtâ
Masayuki Yui
Kazuo Katô
Norio Matsui
Toshiya Ito
Kenji Kodama
Takashi Watanabe
Mansai Nomura
Mohammad Amir Naji
Amir Farrokh Hashemian
Bahare Seddiqi
Nafise Jafar-Mohammadi
Fereshte Sarabandi
Kamal Mirkarimi
Behzad Rafi
Dariush Mokhtari
Mohammad-Hasan Hosseinian
Masume Dair
Kambiz Peykarnegar
Hasan Roohparvari
Abbas-Ali Roomandi
Jafar Seyfollahi
Qolamreza Maleki
Bruno Ganz
Alexandra Maria Lara
Corinna Harfouch
Ulrich Matthes
Juliane Köhler
Heino Ferch
Christian Berkel
Matthias Habich
Thomas Kretschmann
Michael Mendl
André Hennicke
Ulrich Noethen
Birgit Minichmayr
Rolf Kanies
Justus von Dohnányi
Graham Chapman
John Cleese
Eric Idle
Terry Gilliam
Terry Jones
Michael Palin
Connie Booth
Carol Cleveland
Neil Innes
Bee Duffell
John Young
Rita Davies
Avril Stewart
Sally Kinghorn
Mark Zycon
Robert De Niro
Sharon Stone
Joe Pesci
James Woods
Don Rickles
Alan King
Kevin Pollak
L.Q. Jones
Dick Smothers
Frank Vincent
John Bloom
Pasquale Cajano
Melissa Prophet
Bill Allison
Vinny Vella
Olivia Colman
Anthony Hopkins
Mark Gatiss
Olivia Williams
Imogen Poots
Rufus Sewell
Ayesha Dharker
Roman Zeller
Scott Mullins
Christian Bale
Michael Caine
Liam Neeson
Katie Holmes
Gary Oldman
Cillian Murphy
Tom Wilkinson
Rutger Hauer
Ken Watanabe
Mark Boone Junior
Linus Roache
Morgan Freeman
Larry Holden
Gerard Murphy
Colin McFarlane
Kevin Spacey
Russell Crowe
Guy Pearce
James Cromwell
Kim Basinger
Danny DeVito
David Strathairn
Ron Rifkin
Matt McCoy
Paul Guilfoyle
Paolo Seganti
Elisabeth Granli
Sandra Taylor
Steve Rankin
Graham Beckel
Toshirô Mifune
Tatsuya Nakadai
Yôko Tsukasa
Isuzu Yamada
Daisuke Katô
Seizaburô Kawazu
Takashi Shimura
Hiroshi Tachikawa
Yôsuke Natsuki
Eijirô Tôno
Kamatari Fujiwara
Ikio Sawamura
Atsushi Watanabe
Susumu Fujita
Kyû Sazanka
Al Pacino
Robert De Niro
Val Kilmer
Jon Voight
Tom Sizemore
Diane Venora
Amy Brenneman
Ashley Judd
Mykelti Williamson
Wes Studi
Ted Levine
Dennis Haysbert
William Fichtner
Natalie Portman
Tom Noonan
Viggo Mortensen
Mahershala Ali
Linda Cardellini
Sebastian Maniscalco
Dimiter D. Marinov
Mike Hatton
P.J. Byrne
Joe Cortese
Maggie Nixon
Von Lewis
Jon Sortland
Don Stark
Anthony Mangano
Paul Sloan
Quinn Duffy
Toshirô Mifune
Machiko Kyô
Masayuki Mori
Takashi Shimura
Minoru Chiaki
Kichijirô Ueda
Noriko Honma
Daisuke Katô
Bruce Willis
Bonnie Bedelia
Reginald VelJohnson
Paul Gleason
De'voreaux White
William Atherton
Hart Bochner
James Shigeta
Alan Rickman
Alexander Godunov
Bruno Doyon
Andreas Wisniewski
Clarence Gilyard Jr.
Joey Plewa
Lorenzo Caccialanza
Harrison Ford
Sean Connery
Denholm Elliott
Alison Doody
John Rhys-Davies
Julian Glover
River Phoenix
Michael Byrne
Kevork Malikyan
Robert Eddison
Richard Young
Alexei Sayle
Alex Hyde-White
Paul Maxwell
Isla Blair
Gregory Peck
John Megna
Frank Overton
Rosemary Murphy
Ruth White
Brock Peters
Estelle Evans
Paul Fix
Collin Wilcox Paxton
James Anderson
Alice Ghostley
Robert Duvall
William Windom
Crahan Denton
Richard Hale
Edward Asner
Christopher Plummer
Jordan Nagai
Bob Peterson
Delroy Lindo
Jerome Ranft
John Ratzenberger
David Kaye
Elie Docter
Jeremy Leary
Mickie McGowan
Danny Mann
Donald Fullilove
Jess Harnell
Josh Cooley
Fred MacMurray
Barbara Stanwyck
Edward G. Robinson
Porter Hall
Jean Heather
Tom Powers
Byron Barr
Richard Gaines
Fortunio Bonanova
John Philliber
Alfred Abel
Gustav Fröhlich
Rudolf Klein-Rogge
Fritz Rasp
Theodor Loos
Erwin Biswanger
Heinrich George
Brigitte Helm
Jack Lemmon
Shirley MacLaine
Fred MacMurray
Ray Walston
Jack Kruschen
David Lewis
Hope Holiday
Joan Shawlee
Naomi Stevens
Johnny Seven
Joyce Jameson
Willard Waterman
David White
Edie Adams
Clint Eastwood
Lee Van Cleef
Gian Maria Volontè
Mara Krupp
Luigi Pistilli
Klaus Kinski
Luis Rodríguez
Benito Stefanelli
Panos Papadopulos
Aldo Sambrell
Roberto Camardiel
Joseph Egger
Tomás Blanco
Lorenzo Robledo
Dante Maggio
Audrey Tautou
Mathieu Kassovitz
Rufus
Lorella Cravotta
Serge Merlin
Jamel Debbouze
Clotilde Mollet
Claire Maurier
Isabelle Nanty
Dominique Pinon
Artus de Penguern
Yolande Moreau
Urbain Cancelier
Maurice Bénichou
Michel Robin
Peter O'Toole
Alec Guinness
Anthony Quinn
Jack Hawkins
Omar Sharif
José Ferrer
Anthony Quayle
Claude Rains
Arthur Kennedy
Donald Wolfit
I.S. Johar
Gamil Ratib
Michel Ray
John Dimech
Zia Mohyeddin
Payman Maadi
Leila Hatami
Sareh Bayat
Shahab Hosseini
Sarina Farhadi
Merila Zare'i
Ali-Asghar Shahbazi
Babak Karimi
Kimiya Hosseini
Shirin Yazdanbakhsh
Sohibanoo Zolqadr
Mohammadhasan Asghari
Shirin Azimiyannezhad
Hamid Dadju
Mohammad Ebrahimian
Tom Hanks
Tim Allen
Joan Cusack
Ned Beatty
Don Rickles
Michael Keaton
Wallace Shawn
John Ratzenberger
Estelle Harris
John Morris
Jodi Benson
Emily Hahn
Laurie Metcalf
Blake Clark
Teddy Newton
Diahnne Abbott
Frank Adu
Victor Argo
Gino Ardito
Garth Avery
Peter Boyle
Albert Brooks
Harry Cohn
Copper Cunningham
Robert De Niro
Brenda Dickson
Harry Fischler
Jodie Foster
Nat Grant
Leonard Harris
Malcolm McDowell
Patrick Magee
Michael Bates
Warren Clarke
John Clive
Adrienne Corri
Carl Duering
Paul Farrell
Clive Francis
Michael Gover
Miriam Karlin
James Marcus
Aubrey Morris
Godfrey Quigley
Sheila Raynor
Al Pacino
Steven Bauer
Michelle Pfeiffer
Mary Elizabeth Mastrantonio
Robert Loggia
Miriam Colon
F. Murray Abraham
Paul Shenar
Harris Yulin
Ángel Salazar
Arnaldo Santana
Pepe Serna
Michael P. Moran
Al Israel
Dennis Holahan
Dean-Charles Chapman
George MacKay
Daniel Mays
Colin Firth
Pip Carter
Andy Apollo
Paul Tinto
Josef Davies
Billy Postlethwaite
Gabriel Akuwudike
Andrew Scott
Spike Leighton
Robert Maaser
Gerran Howell
Adam Hugill
Cary Grant
Eva Marie Saint
James Mason
Jessie Royce Landis
Leo G. Carroll
Josephine Hutchinson
Philip Ober
Martin Landau
Adam Williams
Edward Platt
Robert Ellenstein
Les Tremayne
Philip Coolidge
Patrick McVey
Edward Binns
Benicio Del Toro
Dennis Farina
Vinnie Jones
Brad Pitt
Rade Serbedzija
Jason Statham
Alan Ford
Mike Reid
Robbie Gee
Lennie James
Ewen Bremner
Jason Flemyng
Ade
William Beck
Andy Beckwith
Takashi Shimura
Shin'ichi Himori
Haruo Tanaka
Minoru Chiaki
Miki Odagiri
Bokuzen Hidari
Minosuke Yamada
Kamatari Fujiwara
Makoto Kobori
Nobuo Kaneko
Nobuo Nakamura
Atsushi Watanabe
Isao Kimura
Masao Shimizu
Yûnosuke Itô
Paul Newman
Robert Redford
Robert Shaw
Charles Durning
Ray Walston
Eileen Brennan
Harold Gould
John Heffernan
Dana Elcar
Jack Kehoe
Dimitra Arliss
Robert Earl Jones
James Sloyan
Charles Dierkop
Lee Paul
Mustafa Kamel
Hussein Sami
Rémy Girard
Mélissa Désormeaux-Poulin
Maxim Gaudette
Dominique Briand
Lubna Azabal
Frédéric Paquet
Hamed Najem
Ahmad Massad
Bader Alami
Majida Hussein
Asriah Nijres
John Dunn-Hill
Nadia Essadiqi
Matthew Modine
Adam Baldwin
Vincent D'Onofrio
R. Lee Ermey
Dorian Harewood
Kevyn Major Howard
Arliss Howard
Ed O'Ross
John Terry
Kieron Jecchinis
Kirk Taylor
Tim Colceri
Jon Stafford
Bruce Boa
Ian Tyler
Aleksey Kravchenko
Olga Mironova
Liubomiras Laucevicius
Vladas Bagdonas
Jüri Lumiste
Viktors Lorencs
Kazimir Rabetsky
Evgeniy Tilicheev
G. Velts
V. Vasilyev
Aleksandr Berda
Vasiliy Domrachyov
Nina Evdokimova
Igor Gnevashev
Adolf Hitler
Gene Kelly
Donald O'Connor
Debbie Reynolds
Jean Hagen
Millard Mitchell
Cyd Charisse
Douglas Fowley
Rita Moreno
Carl Miller
Edna Purviance
Jackie Coogan
Charles Chaplin
Lamberto Maggiorani
Enzo Staiola
Lianella Carell
Elena Altieri
Gino Saltamerenda
Giulio Chiari
Vittorio Antonucci
Michele Sakara
Fausto Guerzoni
Emma Druetti
Carlo Jachino
Aamir Khan
Fatima Sana Shaikh
Sanya Malhotra
Sakshi Tanwar
Aparshakti Khurana
Zaira Wasim
Suhani Bhatnagar
Ritvik Sahore
Girish Kulkarni
Ravi Aneja
Anurag Arora
Mahesh Balraj
Vivan Bhatena
Anmol Charan
Karamveer Choudhary
Joseph Cotten
Dorothy Comingore
Agnes Moorehead
Ruth Warrick
Ray Collins
Erskine Sanford
Everett Sloane
William Alland
Paul Stewart
George Coulouris
Fortunio Bonanova
Gus Schilling
Philip Van Zandt
Georgia Backus
Harry Shannon
Peter Lorre
Ellen Widmann
Inge Landgut
Otto Wernicke
Theodor Loos
Gustaf Gründgens
Friedrich Gnaß
Fritz Odemar
Paul Kemp
Theo Lingen
Rudolf Blümner
Georg John
Franz Stein
Ernst Stahl-Nachbaur
Gerhard Bienert
Ellen Burstyn
Jared Leto
Jennifer Connelly
Marlon Wayans
Christopher McDonald
Louise Lasser
Marcia Jean Kurtz
Janet Sarno
Suzanne Shepherd
Joanne Gordon
Charlotte Aronofsky
Mark Margolis
Michael Kaycheck
Jack O'Connell
Chas Mastin
Jim Carrey
Kate Winslet
Gerry Robert Byrne
Elijah Wood
Thomas Jay Ryan
Mark Ruffalo
Jane Adams
David Cross
Kirsten Dunst
Tom Wilkinson
Ryan Whitney
Debbon Ayer
Amir Ali Said
Brian Price
Paulie Litt
James Stewart
Kim Novak
Barbara Bel Geddes
Tom Helmore
Henry Jones
Raymond Bailey
Ellen Corby
Konstantin Shayne
Lee Patrick
Keir Dullea
Gary Lockwood
William Sylvester
Daniel Richter
Leonard Rossiter
Margaret Tyzack
Robert Beatty
Sean Sullivan
Douglas Rain
Frank Miller
Bill Weston
Ed Bishop
Glenn Beck
Alan Gifford
Ann Gillis
Darsheel Safary
Aamir Khan
Tisca Chopra
Vipin Sharma
Sachet Engineer
Tanay Chheda
Lalitha Lajmi
Girija Oak
Ravi Khanvilkar
Pratima Kulkarni
Meghna Malik
Sonali Sachdev
Sanjay Dadich
Raaj Gopal Iyer
Bugs Bhargava Krishna
Mads Mikkelsen
Thomas Bo Larsen
Annika Wedderkopp
Lasse Fogelstrøm
Susse Wold
Anne Louise Hassing
Lars Ranthe
Alexandra Rapaport
Sebastian Bull Sarning
Steen Ordell Guldbrand Jensen
Daniel Engstrup
Troels Thorsen
Søren Rønholt
Hana Shuan
Jytte Kvinesdal
Harvey Keitel
Tim Roth
Michael Madsen
Chris Penn
Steve Buscemi
Lawrence Tierney
Randy Brooks
Kirk Baltz
Edward Bunker
Quentin Tarantino
Rich Turner
David Steen
Tony Cosmo
Stevo Polyi
Michael Sottile
Matt Damon
Ben Affleck
Stellan Skarsgård
John Mighton
Rachel Majorowski
Colleen McCauley
Casey Affleck
Cole Hauser
Matt Mercier
Ralph St. George
Rob Lynds
Dan Washington
Alison Folland
Derrick Bridgeman
Vik Sahay
F. Murray Abraham
Tom Hulce
Elizabeth Berridge
Roy Dotrice
Simon Callow
Christine Ebersole
Jeffrey Jones
Charles Kay
Kenneth McMillan
Kenny Baker
Lisbeth Bartlett
Barbara Bryne
Martin Cavina
Roderick Cook
Milan Demjanenko
Aamir Khan
Madhavan
Brad Pitt
Mélanie Laurent
Christoph Waltz
Eli Roth
Sharman Joshi
Kareena Kapoor
Boman Irani
Omi Vaidya
Mona Singh
Olivier Lafont
Rahul Kumar
Parikshit Sahni
Farida Dadi
Amardeep Jha
Mukund Bhatt
Chaitali Bose
Javed Jaffrey
Michael Fassbender
Diane Kruger
Daniel Brühl
Til Schweiger
Gedeon Burkhard
Jacky Ido
B.J. Novak
Omar Doom
August Diehl
Denis Ménochet
Sylvester Groth
Jürgen Prochnow
Herbert Grönemeyer
Klaus Wennemann
Hubertus Bengsch
Martin Semmelrogge
Bernd Tauber
Erwin Leder
Martin May
Heinz Hoenig
Uwe Ochsenknecht
Claude-Oliver Rudolph
Jan Fedder
Ralf Richter
Joachim Bernhard
Oliver Stritzel
Toshirô Mifune
Tatsuya Nakadai
Kyôko Kagawa
Tatsuya Mihashi
Isao Kimura
Kenjirô Ishiyama
Takeshi Katô
Takashi Shimura
Jun Tazaki
Nobuo Nakamura
Yûnosuke Itô
Tsutomu Yamazaki
Minoru Chiaki
Eijirô Tôno
Masao Shimizu
James Robinson
Sean Lawlor
Sandy Nelson
James Cosmo
Sean McGinley
Alan Tall
Andrew Weir
Gerda Stevenson
Ralph Riach
Mhairi Calvey
Brian Cox
Patrick McGoohan
Peter Hanly
Sophie Marceau
Stephen Billington
Zain Al Rafeea
Yordanos Shiferaw
Boluwatife Treasure Bankole
Kawsar Al Haddad
Fadi Yousef
Cedra Izzam
Alaa Chouchnieh
Elias Khoury
Mohammad Al Abdallah
Mohamad Abdellatif
Abdo Abdo
Hampig Abraham
Jamil Ahmad
Mohamad Akkar
Elias Akobegia
Kevin Spacey
Annette Bening
Thora Birch
Wes Bentley
Mena Suvari
Peter Gallagher
Allison Janney
Chris Cooper
Scott Bakula
Sam Robards
Barry Del Sherman
Ara Celi
John Cho
Fort Atkinson
Sue Casey
Ryûnosuke Kamiki
Mone Kamishiraishi
Ryô Narita
Aoi Yûki
Nobunaga Shimazaki
Kaito Ishikawa
Kanon Tani
Masaki Terasoma
Sayaka Ôhara
Kazuhiko Inoue
Chafûrin
Kana Hanazawa
Yuka Terasaki
Takashi Onozuka
Yôhei Namekawa
Mark Hamill
Harrison Ford
Carrie Fisher
Billy Dee Williams
Anthony Daniels
Peter Mayhew
Sebastian Shaw
Ian McDiarmid
Frank Oz
James Earl Jones
David Prowse
Alec Guinness
Kenny Baker
Michael Pennington
Kenneth Colley
Tom Hanks
Tim Allen
Don Rickles
Jim Varney
Wallace Shawn
John Ratzenberger
Annie Potts
John Morris
Erik von Detten
Laurie Metcalf
R. Lee Ermey
Sarah Rayne
Penn Jillette
Jack Angel
Spencer Aste
Robert De Niro
James Woods
Elizabeth McGovern
Treat Williams
Tuesday Weld
Burt Young
Joe Pesci
Danny Aiello
William Forsythe
James Hayden
Darlanne Fluegel
Larry Rapp
Dutch Miller
Robert Harper
Richard Bright
Billy Crudup
Billy Bob Thornton
Minnie Driver
John DiMaggio
Claire Danes
John DeMita
Jada Pinkett Smith
Gillian Anderson
Keith David
Corey Burton
Tara Strong
Julia Fletcher
Debi Derryberry
Alex Fernandez
Jack Fletcher
Sigourney Weaver
Carrie Henn
Michael Biehn
Paul Reiser
Lance Henriksen
Bill Paxton
William Hope
Jenette Goldstein
Al Matthews
Mark Rolston
Ricco Ross
Colette Hiller
Daniel Kash
Cynthia Dale Scott
Tip Tipping
Choi Min-sik
Yoo Ji-Tae
Kang Hye-jeong
Kim Byeong-Ok
Dae-han Ji
Dal-su Oh
Seung-shin Lee
Jin-Seo Yoon
Tae-kyung Oh
Yoo Yeon-Seok
Il-han Oo
Young-hee Lee
Young-ae Kim
Mi Mi Lee
Jae-Duk Han
Peter Sellers
George C. Scott
Christian Bale
Gary Oldman
Tom Hardy
Joseph Gordon-Levitt
Sterling Hayden
Keenan Wynn
Slim Pickens
Peter Bull
James Earl Jones
Tracy Reed
Jack Creley
Frank Berry
Robert O'Neil
Glenn Beck
Roy Stephens
Shane Rimmer
Hal Galili
Anne Hathaway
Marion Cotillard
Morgan Freeman
Michael Caine
Matthew Modine
Alon Aboutboul
Ben Mendelsohn
Burn Gorman
Daniel Sunjata
Aidan Gillen
Sam Kennard
Anthony Gonzalez
Gael García Bernal
Benjamin Bratt
Alanna Ubach
Renee Victor
Jaime Camil
Alfonso Arau
Herbert Siguenza
Gabriel Iglesias
Lombardo Boyar
Ana Ofelia Murguía
Natalia Cordova-Buckley
Selene Luna
Edward James Olmos
Sofía Espinosa
Tyrone Power
Marlene Dietrich
Charles Laughton
Elsa Lanchester
John Williams
Henry Daniell
Ian Wolfe
Torin Thatcher
Norma Varden
Una O'Connor
Francis Compton
Philip Tonge
Ruta Lee
William Holden
Gloria Swanson
Erich von Stroheim
Nancy Olson
Fred Clark
Lloyd Gough
Jack Webb
Franklyn Farnum
Larry J. Blake
Charles Dayton
Cecil B. DeMille
Hedda Hopper
Buster Keaton
Anna Q. Nilsson
H.B. Warner
Jack Nicholson
Shelley Duvall
Danny Lloyd
Scatman Crothers
Barry Nelson
Philip Stone
Joe Turkel
Anne Jackson
Tony Burton
Lia Beldam
Billie Gibson
Barry Dennen
David Baxt
Manning Redwood
Lisa Burns
Ben Burtt
Elissa Knight
Jeff Garlin
Fred Willard
MacInTalk
John Ratzenberger
Kathy Najimy
Sigourney Weaver
Teddy Newton
Bob Bergen
John Cygan
Pete Docter
Paul Eiding
Donald Fullilove
Teresa Ganzel
Joaquin Phoenix
Robert De Niro
Zazie Beetz
Frances Conroy
Brett Cullen
Shea Whigham
Bill Camp
Glenn Fleshler
Leigh Gill
Josh Pais
Rocco Luna
Marc Maron
Sondra James
Murphy Guyer
Douglas Hodge
Robert Downey Jr.
Chris Evans
Mark Ruffalo
Chris Hemsworth
Scarlett Johansson
Jeremy Renner
Don Cheadle
Paul Rudd
Benedict Cumberbatch
Chadwick Boseman
Brie Larson
Tom Holland
Karen Gillan
Zoe Saldana
Evangeline Lilly
Miles Teller
J.K. Simmons
Paul Reiser
Melissa Benoist
Austin Stowell
Nate Lang
Chris Mulkey
Damon Gupton
Suanne Spoke
Max Kasch
Charlie Ian
Jayson Blair
Kofi Siriboe
Kavita Patil
C.J. Vana
Shameik Moore
Jake Johnson
Hailee Steinfeld
Mahershala Ali
Brian Tyree Henry
Lily Tomlin
Luna Lauren Velez
Zoë Kravitz
John Mulaney
Kimiko Glenn
Nicolas Cage
Kathryn Hahn
Liev Schreiber
Chris Pine
Natalie Morales
Robert Downey Jr.
Chris Hemsworth
Mark Ruffalo
Chris Evans
Scarlett Johansson
Don Cheadle
Benedict Cumberbatch
Tom Holland
Chadwick Boseman
Zoe Saldana
Karen Gillan
Tom Hiddleston
Paul Bettany
Elizabeth Olsen
Anthony Mackie
Leonardo DiCaprio
Matt Damon
Jack Nicholson
Mark Wahlberg
Martin Sheen
Ray Winstone
Vera Farmiga
Anthony Anderson
Alec Baldwin
Kevin Corrigan
James Badge Dale
David O'Hara
Mark Rolston
Robert Wahlberg
Kristen Dalton
Virginia Cherrill
Florence Lee
Harry Myers
Al Ernest Garcia
Hank Mann
Charles Chaplin
Charles Chaplin
Paulette Goddard
Henry Bergman
Tiny Sandford
Chester Conklin
Hank Mann
Stanley Blystone
Al Ernest Garcia
Richard Alexander
Cecil Reynolds
Mira McKinney
Murdock MacQuarrie
Wilfred Lucas
Edward LeSaint
Fred Malatesta
Russell Crowe
Joaquin Phoenix
Connie Nielsen
Oliver Reed
Richard Harris
Derek Jacobi
Djimon Hounsou
David Schofield
John Shrapnel
Tomas Arana
Ralf Moeller
Spencer Treat Clark
David Hemmings
Tommy Flanagan
Sven-Ole Thorsen
François Cluzet
Omar Sy
Anne Le Ny
Audrey Fleurot
Joséphine de Meaux
Clotilde Mollet
Alba Gaïa Bellugi
Cyril Mendy
Salimata Kamate
Absa Diatou Toure
Grégoire Oestermann
Dominique Daguier
François Caron
Christian Ameri
Thomas Solivérès
Edward Norton
Edward Furlong
Beverly D'Angelo
Jennifer Lien
Ethan Suplee
Fairuza Balk
Avery Brooks
Elliott Gould
Stacy Keach
William Russ
Guy Torry
Joe Cortese
Jason Bose Smith
Antonio David Lyons
Alex Sol
Anthony Perkins
Vera Miles
John Gavin
Janet Leigh
Martin Balsam
John McIntire
Simon Oakland
Frank Albertson
Patricia Hitchcock
Vaughn Taylor
Lurene Tuttle
John Anderson
Mort Mills
Adrien Brody
Emilia Fox
Michal Zebrowski
Ed Stoppard
Maureen Lipman
Frank Finlay
Jessica Kate Meyer
Julia Rayner
Wanja Mues
Richard Ridings
Nomi Sharron
Anthony Milner
Lucy Skeaping
Roddy Skeaping
Ben Harlan
Michael J. Fox
Christopher Lloyd
Lea Thompson
Crispin Glover
Thomas F. Wilson
Claudia Wells
Marc McClure
Wendie Jo Sperber
George DiCenzo
Frances Lee McCain
James Tolkan
J.J. Cohen
Casey Siemaszko
Billy Zane
Harry Waters Jr.
Arnold Schwarzenegger
Linda Hamilton
Edward Furlong
Robert Patrick
Earl Boen
Joe Morton
S. Epatha Merkerson
Castulo Guerra
Danny Cooksey
Jenette Goldstein
Xander Berkeley
Leslie Hamilton Gearren
Ken Gibbel
Robert Winley
Peter Schrum
Stephen Baldwin
Gabriel Byrne
Benicio Del Toro
Kevin Pollak
Kevin Spacey
Chazz Palminteri
Pete Postlethwaite
Suzy Amis
Giancarlo Esposito
Dan Hedaya
Paul Bartel
Carl Bressler
Phillipe Simon
Jack Shearer
Christine Estabrook
Jean Reno
Tatsuya Nakadai
Akira Ishihama
Shima Iwashita
Tetsurô Tanba
Masao Mishima
Ichirô Nakatani
Kei Satô
Gary Oldman
Natalie Portman
Danny Aiello
Peter Appel
Willi One Blood
Don Creech
Keith A. Glascoe
Randolph Scott
Michael Badalucco
Ellen Greene
Elizabeth Regen
Carl J. Matusovich
Frank Senger
Lucius Wyatt Cherokee
Yoshio Inaba
Hisashi Igawa
Tôru Takeuchi
Yoshirô Aoki
Tatsuo Matsumura
Akiji Kobayashi
Kôichi Hayashi
Ryûtarô Gomi
Kang-ho Song
Sun-kyun Lee
Yeo-jeong Cho
Woo-sik Choi
So-dam Park
Lee Jeong-eun
Hye-jin Jang
Myeong-hoon Park
Ji-so Jung
Hyun-jun Jung
Keun-rok Park
Esuz Jeong
Jae-myeong Jo
Ik-han Jung
Kyu-baek Kim
Rumi Hiiragi
Miyu Irino
Mari Natsuki
Takashi Naitô
Yasuko Sawaguchi
Tatsuya Gashûin
Ryûnosuke Kamiki
Yumi Tamai
Yô Ôizumi
Koba Hayashi
Tsunehiko Kamijô
Takehiko Ono
Bunta Sugawara
Shigeru Wakita
Shirô Saitô
Ellen Burstyn
Matthew McConaughey
Mackenzie Foy
John Lithgow
Timothée Chalamet
David Oyelowo
Collette Wolfe
Francis X. McCarthy
Bill Irwin
Anne Hathaway
Andrew Borba
Wes Bentley
William Devane
Michael Caine
