name
Mr. Quidacioluo
William Bronder
Milo Pressman
Scott Beach
Mayor Grundy
Richard Dreyfuss
The Writer
Ingrid Bergman
Charlotte Andergast
Liv Ullmann
Eva
Lena Nyman
Helena
Halvar Björk
Viktor
Marianne Aminoff
Charlotte's private secretary
Arne Bang-Hansen
Uncle Otto
Gunnar Björnstrand
Paul
Erland Josephson
Josef
Georg Løkkeberg
Leonardo
Mimi Pollak
Piano instructor
Linn Ullmann
Eva as a child
Sener Sen
Baran
Ugur Yücel
Cumali
Sermin Hürmeriç
Keje
Yesim Salkim
Emel
Kamran Usluer
Berfo
Ülkü Duru
Mother of Emel
Özkan Ugur
Sedat
Necdet Mahfi Ayral
Andref Miskin
Kayhan Yildizoglu
Artist Kemal
Güven Hokna
Sevim
Kemal Inci
Mustafa
Melih Çardak
Demircan
Settar Tanriögen
Laz Naci
Celal Perk
Deli Selim
Ümit Çirak
Cimbom
Robin Williams
John Keating
Robert Sean Leonard
Neil Perry
Ethan Hawke
Todd Anderson
Josh Charles
Knox Overstreet
Gale Hansen
Charlie Dalton
Dylan Kussman
Richard Cameron
Allelon Ruggiero
Steven Meeks
James Waterston
Gerard Pitts
Norman Lloyd
Mr. Nolan
Kurtwood Smith
Mr. Perry
Carla Belver
Mrs. Perry
Leon Pownall
McAllister
George Martin
Dr. Hager
Joe Aufiery
Chemistry Teacher
Matt Carey
Hopkins
Ralph Fiennes
Lord Voldemort
Michael Gambon
Professor Albus Dumbledore
Alan Rickman
Professor Severus Snape
Daniel Radcliffe
Harry Potter
Rupert Grint
Ron Weasley
Emma Watson
Hermione Granger
Evanna Lynch
Luna Lovegood
Domhnall Gleeson
Bill Weasley
Clémence Poésy
Fleur Delacour
Warwick Davis
Griphook
Professor Filius Flitwick
John Hurt
Ollivander
Helena Bonham Carter
Bellatrix Lestrange
Graham Duff
Death Eater
Anthony Allgood
Gringotts' Guard
Rusty Goffe
Aged Gringotts' Goblin
Clint Eastwood
Frankie Dunn
Hilary Swank
Maggie Fitzgerald
Morgan Freeman
Eddie Scrap-Iron Dupris
Jay Baruchel
Danger Barch
Mike Colter
Big Willie Little
Lucia Rijker
Billie 'The Blue Bear'
Brían F. O'Byrne
Father Horvak
Anthony Mackie
Shawrelle Berry
Margo Martindale
Earline Fitzgerald
Riki Lindhome
Mardell Fitzgerald
Michael Peña
Omar
Benito Martinez
Billie's Manager
Bruce MacVittie
Mickey Mack
David Powledge
Counterman at Diner
Joe D'Angerio
Cut Man
Jean Arthur
Saunders
James Stewart
Jefferson Smith
Claude Rains
Senator Joseph Paine
Edward Arnold
Jim Taylor
Guy Kibbee
Governor Hopper
Thomas Mitchell
Diz Moore
Eugene Pallette
Chick McGann
Beulah Bondi
Ma Smith
H.B. Warner
Senate Majority Leader
Harry Carey
President of the Senate
Astrid Allwyn
Susan Paine
Ruth Donnelly
Mrs. Hopper
Grant Mitchell
Senator MacPherson
Porter Hall
Senator Monroe
H.V. Kaltenborn
H.V. Kaltenborn
Tom Hardy
Max Rockatansky
Charlize Theron
Imperator Furiosa
Nicholas Hoult
Nux
Hugh Keays-Byrne
Immortan Joe
Josh Helman
Slit
Nathan Jones
Rictus Erectus
Zoë Kravitz
Toast the Knowing
Rosie Huntington-Whiteley
The Splendid Angharad
Riley Keough
Capable
Abbey Lee
The Dag
Courtney Eaton
Cheedo the Fragile
John Howard
The People Eater
Richard Carter
The Bullet Farmer
Iota
The Doof Warrior
Angus Sampson
The Organic Mechanic
Chiwetel Ejiofor
Solomon Northup
Dwight Henry
Uncle Abram
Dickie Gravois
Overseer
Bryan Batt
Judge Turner
Ashley Dyke
Anna
Kelsey Scott
Anne Northup
Quvenzhané Wallis
Margaret Northup
Cameron Zeigler
Alonzo Northup
Tony Bentley
Mr. Moon
Scoot McNairy
Brown
Taran Killam
Hamilton
Christopher Berry
Burch
Bill Camp
Radburn
Mister Mackey Jr.
Randall
Chris Chalk
Clemens
Carole Lombard
Maria Tura
Jack Benny
Joseph Tura
Robert Stack
Lieutenant Stanislav Sobinski
Felix Bressart
Greenberg
Lionel Atwill
Rawitch
Stanley Ridges
Professor Siletsky
Sig Ruman
Colonel Ehrhardt
Tom Dugan
Bronski
Charles Halton
Producer Jan Dobosz
George Lynn
Actor-Adjutant
Henry Victor
Captain Schultz
Maude Eburne
Anna
Halliwell Hobbes
General Armstrong
Miles Mander
Major Cunningham
Marion Mack
Annabelle Lee
Glen Cavender
Captain Anderson
Jim Farley
General Thatcher
Frederick Vroom
A Southern General
Charles Henry Smith
Her Father
Frank Barnes
Her Brother
Joe Keaton
Union General
Mike Donlin
Union General
Tom Nawn
Union General
Buster Keaton
Johnnie Gray
Ayushmann Khurrana
Akash
Tabu
Simi
Radhika Apte
Sofie
Anil Dhawan
Pramod Sinha
Manav Vij
Inspector Manohar Jawanda
Ashwini Kalsekar
Mrs. Rasika Jawanda
Chhaya Kadam
Mavashi
Zakir Hussain
Dr. Swami
Rashmi Agdekar
Daani
Abhishek Shukla
Hunter
Mohini Kewalramani
Mrs. D'Sa
Nikitasha Kapoor
Subway Waitress
Saumin Patel
Artist at Franco's
Hera Sajid
Nurse with Dr. Swami
Abhishek Anand
Criminal In Police Station
Matt Damon
Ryan O'Neal
Carroll Shelby
Christian Bale
Ken Miles
Jon Bernthal
Lee Iacocca
Caitriona Balfe
Mollie Miles
Josh Lucas
Leo Beebe
Noah Jupe
Peter Miles
Tracy Letts
Henry Ford II
Remo Girone
Enzo Ferrari
Ray McKinnon
Phil Remington
JJ Feild
Roy Lunn
Jack McMullen
Charlie Agapiou
Corrado Invernizzi
Franco Gozzi
Joe Williamson
Don Frey
Ian Harding
Ford Executive - Ian
Christopher Darga
John Holman
Barry Lyndon
Marisa Berenson
Lady Honoria Lyndon
Patrick Magee
The Chevalier du Balibari
Hardy Krüger
Capt. Potzdorf
Steven Berkoff
Lord Ludd
Gay Hamilton
Nora Brady
Marie Kean
Barry's Mother
Diana Körner
Lischen
Murray Melvin
Rev. Samuel Runt
Frank Middlemass
Sir Charles Lyndon
André Morell
Lord Gustavus Adolphus Wendover
Arthur O'Sullivan
Capt. Feeny - the Highwayman
Godfrey Quigley
Capt. Grogan
Leonard Rossiter
Capt. John Quin
Philip Stone
Graham
Jay Baruchel
Hiccup
Gerard Butler
Stoick
Craig Ferguson
Gobber
America Ferrera
Astrid
Jonah Hill
Snotlout
Christopher Mintz-Plasse
Fishlegs
T.J. Miller
Tuffnut
Kristen Wiig
Ruffnut
Robin Atkin Downes
Ack
Philip McGrade
Starkard
Kieron Elliott
Hoark the Haggard
Ashley Jensen
Phlegma the Fierce
David Tennant
Spitelout
Buster Keaton
Projectionist
"Sherlock, Jr."
Kathryn McGuire
The Girl
Joe Keaton
The Girl's Father
Man on Film Screen
Erwin Connelly
The Hired Man
The Butler
Ward Crane
The Local Sheik
The Villain
Jeff Bridges
The Dude
John Goodman
Walter Sobchak
Julianne Moore
Maude Lebowski
Steve Buscemi
Theodore Donald 'Donny' Kerabatsos
David Huddleston
The Big Lebowski
Philip Seymour Hoffman
Brandt
Tara Reid
Bunny Lebowski
Philip Moon
"Woo, Treehorn Thug"
Mark Pellegrino
Blond Treehorn Thug
Peter Stormare
"Nihilist #1, Uli Kunkel"
'Karl Hungus'
Flea
"Nihilist #2, Kieffer"
Torsten Voges
"Nihilist #3, Franz"
Jimmie Dale Gilmore
Smokey
Jack Kehler
Marty
John Turturro
Jesus Quintana
Hugh Jackman
Keller Dover
Jake Gyllenhaal
Detective Loki
Viola Davis
Nancy Birch
Maria Bello
Grace Dover
Terrence Howard
Franklin Birch
Melissa Leo
Holly Jones
Paul Dano
Alex Jones
Dylan Minnette
Ralph Dover
Zoë Soul
Eliza Birch
Erin Gerasimovich
Anna Dover
Kyla-Drew
Joy Birch
Wayne Duvall
Captain Richard O'Malley
Len Cariou
Father Patrick Dunn
David Dastmalchian
Bob Taylor
Brad James
Officer Carter
Bibi Andersson
Alma
Liv Ullmann
Elisabet Vogler
Margaretha Krook
The Doctor
Gunnar Björnstrand
Mr. Vogler
Andrew Garfield
Desmond Doss
Richard Pyros
Teach
Jacob Warner
James Pinnick
Milo Gibson
Lucky Ford
Darcy Bryce
Young Desmond
Roman Guerriero
Young 'Hal' Doss
James Lugton
Hiker
Kasia Stelmach
Hiker's Friend
Hugo Weaving
Tom Doss
Rachel Griffiths
Bertha Doss
Jarin Towney
Teenage Boy
Tim McGarry
Local Man
Tyler Coppin
Lynchburg Doctor
Teresa Palmer
Dorothy Schutte
Richard Platt
Flirting Hospital Soldier
Leonardo DiCaprio
Frank Abagnale Jr.
Tom Hanks
Carl Hanratty
Christopher Walken
Frank Abagnale
Martin Sheen
Roger Strong
Nathalie Baye
Paula Abagnale
Amy Adams
Brenda Strong
James Brolin
Jack Barnes
Brian Howe
Earl Amdursky
Frank John Hughes
Tom Fox
Steve Eastin
Paul Morgan
Chris Ellis
Special Agent Witkins
John Finn
Assistant Director Marsh
Jennifer Garner
Cheryl Ann
Nancy Lenehan
Carol Strong
Ellen Pompeo
Marci
Ethan Hawke
Jesse
Julie Delpy
Céline
Andrea Eckert
Wife on Train
Hanno Pöschl
Husband on Train
Karl Bruckschwaiger
Guy on Bridge
Tex Rubinowitz
Guy on Bridge
Erni Mangold
Palm Reader
Dominik Castell
Street Poet
Haymon Maria Buttinger
Bartender
Harald Waiglein
Guitarist in Club
Bilge Jeschim
Belly Dancer
Kurti
Percussionist
Hans Weingartner
Cafe Patron
Liese Lyon
Cafe Patron
Peter Ily Huemer
Cafe Patron
Christopher Massey
911 Operator
Ambulance Voice
Derisive Observer
Oliver Marks
Alleyway Bully One
Daisy Kocher
Alleyway Bully Two
Bird Injury Girl
Bus Stop Girl
Katherine Ramsay
Daniel Marks
Alleyway Bully Three
Hamish Hughes
Animals (Miscellaneous)
Mad Jury Member
Opera Singer Two
Dan Doherty
BMX Bandit
Julie Forsyth
Bus Stop Mother
Kissing Woman
Mandy Mao
Cher the Chihuahua
Sonny the Chihuahua
Eric Bana
Damien Popodopolous
Patrick McCabe
Datsun Sunny Driver
Adam Elliot
Dr. Bernard Hazelhof
Garbo Two
Grandpappy Ralph
Ivan Ruby Bevan
Mr. Ravioli
Postmaster
Runover Kitten
Worm
Mr. Peck
Ethel the Rooster
Michael James Allen
Ferrari Driver
Bill Murphy
Frankston Icebreaker One
Shaun Patten
Frankston Icebreaker Two
Alison Crosbie
Girl in Pub
Daniel Day-Lewis
Gerry Conlon
Philip King
Guildford Soldier
Emma Thompson
Gareth Peirce
Nye Heron
IRA Man 1
Anthony Brophy
Danny
Frankie McCafferty
Tommo
Paul Warriner
Soldier
Julian Walsh
Soldier
Stuart Wolfenden
Soldier
Jo Connor
Bin Lady
Karen Carlisle
Female Rioter
Seamus Moran
IRA Man 2
Billy Byrne
IRA Man 3
Maureen McBride
Mother
Robert De Niro
Michael
John Cazale
Stan
John Savage
Steven
Christopher Walken
Nick
Meryl Streep
Linda
George Dzundza
John
Chuck Aspegren
Axel
Shirley Stoler
Steven's Mother
Rutanya Alda
Angela
Pierre Segui
Julien
Mady Kaplan
Axel's Girl
Amy Wright
Bridesmaid
Mary Ann Haenel
Stan's Girl
Richard Kuss
Linda's Father
Joe Grifasi
Bandleader
Marlon Brando
Terry Malloy
Karl Malden
Father Barry
Lee J. Cobb
Johnny Friendly
Rod Steiger
Charley Malloy
Pat Henning
Kayo Dugan
Leif Erickson
Glover
James Westerfield
Big Mac
Tony Galento
Truck
Tami Mauriello
Tillio
John F. Hamilton
'Pop' Doyle
John Heldabrand
Mott
Rudy Bond
Moose
Don Blackman
Luke
Arthur Keegan
Jimmy
Abe Simon
Barney
Ralph Fiennes
M. Gustave
F. Murray Abraham
Mr. Moustafa
Mathieu Amalric
Serge X.
Adrien Brody
Dmitri
Willem Dafoe
Jopling
Jeff Goldblum
Deputy Kovacs
Harvey Keitel
Ludwig
Jude Law
Young Writer
Bill Murray
M. Ivan
Edward Norton
Henckels
Saoirse Ronan
Agatha
Jason Schwartzman
M. Jean
Léa Seydoux
Clotilde
Tilda Swinton
Madame D.
Tom Wilkinson
Author
Ben Affleck
Nick Dunne
Rosamund Pike
Amy Dunne
Neil Patrick Harris
Desi Collings
Tyler Perry
Tanner Bolt
Carrie Coon
Margo Dunne
Kim Dickens
Detective Rhonda Boney
Patrick Fugit
Officer James Gilpin
David Clennon
Rand Elliott
Lisa Banes
Marybeth Elliott
Missi Pyle
Ellen Abbott
Emily Ratajkowski
Andie Fitzgerald
Casey Wilson
Noelle Hawthorne
Lola Kirke
Greta
Boyd Holbrook
Jeff
Sela Ward
Sharon Schieber
Brie Larson
Ma
Jacob Tremblay
Jack
Sean Bridgers
Old Nick
Wendy Crewson
Talk Show Hostess
Sandy McMaster
Veteran
Matt Gordon
Doug
Amanda Brugel
Officer Parker
Joe Pingue
Officer Grabowski
Joan Allen
Nancy
Zarrin Darnell-Martin
Attending Doctor
Cas Anvar
Dr. Mittal
William H. Macy
Robert
Jee-Yun Lee
News Anchor
Randal Edwards
Lawyer
Justin Mader
FBI Agent
Joseph Cotten
Clint Eastwood
Walt Kowalski
Christopher Carley
Father Janovich
Bee Vang
Thao
Holly Martins
Alida Valli
Anna Schmidt
Orson Welles
Harry Lime
Trevor Howard
Maj. Calloway
Bernard Lee
Sgt. Paine
Paul Hörbiger
Karl - Harry's Porter
Ernst Deutsch
'Baron' Kurtz
Siegfried Breuer
Popescu
Erich Ponto
Dr. Winkel
Wilfrid Hyde-White
Crabbin
Hedwig Bleibtreu
Anna's Old Landlady
Ahney Her
Sue
Brian Haley
Mitch Kowalski
Geraldine Hughes
Karen Kowalski
Dreama Walker
Ashley Kowalski
Brian Howe
Steve Kowalski
John Carroll Lynch
Barber Martin
William Hill
Tim Kennedy
Brooke Chia Thao
Vu
Chee Thao
Grandma
Choua Kue
Youa
Scott Eastwood
Trey
Xia Soua Chang
Kor Khue
William Holden
Shears
Alec Guinness
Colonel Nicholson
Jack Hawkins
Major Warden
Sessue Hayakawa
Colonel Saito
James Donald
Major Clipton
Geoffrey Horne
Lieutenant Joyce
André Morell
Colonel Green
Peter Williams
Captain Reeves
John Boxer
Major Hughes
Percy Herbert
Grogan
Harold Goodwin
Baker
Ann Sears
Nurse
Heihachirô Ôkawa
Captain Kanematsu
Keiichirô Katsumoto
Lieutenant Miura
M.R.B. Chakrabandhu
Yai
William H. Macy
Jerry Lundegaard
Steve Buscemi
Carl Showalter
Peter Stormare
Gaear Grimsrud
Kristin Rudrüd
Jean Lundegaard
Harve Presnell
Wade Gustafson
Tony Denman
Scotty Lundegaard
Gary Houston
Irate Customer
Sally Wingert
Irate Customer's Wife
Kurt Schweickhardt
Car Salesman
Larissa Kokernot
Hooker #1
Melissa Peterman
Hooker #2
Steve Reevis
Shep Proudfoot
Warren Keith
Reilly Diefenbach
Steve Edelman
Morning Show Host
Sharon Anderson
Morning Show Hostess
Kang-ho Song
Detective Park Doo-man
Kim Sang-kyung
Detective Seo Tae-yoon
Roe-ha Kim
Detective Cho Yong-koo
Jae-ho Song
Sergeant Shin Dong-chul
Byun Hee-Bong
Sergeant Koo Hee-bong
Seo-hie Ko
Officer Kwon Kwi-ok
Tae-ho Ryu
Jo Byeong-soon
No-shik Park
Baek Gwang-ho
Park Hae-il
Park Hyeon-gyu
Mi-seon Jeon
Kwok Seol-yung
Young-hwa Seo
Eon Deok-nyeo
Woo Go-na
Kim So-hyeon
Ok-joo Lee
Oh Nam-joo
Jong-ryol Choi
Gwang-ho's father
Seung-mok Yoo
Journalist
Harrison Ford
Rick Deckard
Rutger Hauer
Roy Batty
Sean Young
Rachael
Edward James Olmos
Gaff
M. Emmet Walsh
Bryant
Daryl Hannah
Pris
William Sanderson
J.F. Sebastian
Brion James
Leon Kowalski
Joe Turkel
Dr. Eldon Tyrell
Joanna Cassidy
Zhora
James Hong
Hannibal Chew
Morgan Paull
Holden
Kevin Thompson
Bear
John Edward Allen
Kaiser
Hy Pyke
Taffey Lewis
Chishû Ryû
Shukichi Hirayama
Chieko Higashiyama
Tomi Hirayama
Setsuko Hara
Noriko Hirayama
Haruko Sugimura
Shige Kaneko
Sô Yamamura
Koichi Hirayama
Kuniko Miyake
Fumiko Hirayama - his wife
Kyôko Kagawa
Kyôko Hirayama
Eijirô Tôno
Sanpei Numata
Nobuo Nakamura
Kurazo Kaneko
Shirô Ôsaka
Keizo Hirayama
Hisao Toake
Osamu Hattori
Teruko Nagaoka
Yone Hattori
Mutsuko Sakura
Oden-ya no onna
Toyo Takahashi
Rinka no saikun
Tôru Abe
Tetsudou-shokuin
Victor Sjöström
Dr. Eberhard Isak Borg
Bibi Andersson
Sara
Hitchhiker
Ingrid Thulin
Marianne Borg
Gunnar Björnstrand
Dr. Evald Borg
Jullan Kindahl
Agda
Folke Sundquist
Anders
Björn Bjelfvenstam
Viktor
Naima Wifstrand
Mrs. Borg - Isak's Mother
Gunnel Broström
Berit Alman
Gertrud Fridh
Karin Borg - Isak's wife
Sif Ruud
Aunt Olga
Gunnar Sjöberg
Sten Alman
The Examiner
Max von Sydow
Henrik Åkerman
Åke Fridell
Karin's Lover
Yngve Nordwall
Uncle Aron
Alisa Freyndlikh
Zhena Stalkera
Aleksandr Kaydanovskiy
Stalker
Anatoliy Solonitsyn
Pisatel
Nikolay Grinko
Professor
Natalya Abramova
"Marta, doch Stalkera"
Faime Jurno
Sobesednitsa Pisatelya
E. Kostin
"Lyuger, khozyain kafe"
Raymo Rendi
Patrulnyy politseyskiy
Albert Brooks
Marlin
Ellen DeGeneres
Dory
Alexander Gould
Nemo
Willem Dafoe
Gill
Brad Garrett
Bloat
Allison Janney
Peach
Austin Pendleton
Gurgle
Stephen Root
Bubbles
Vicki Lewis
Deb
Flo
Joe Ranft
Jacques
Geoffrey Rush
Nigel
Andrew Stanton
Crush
Elizabeth Perkins
Coral
Nicholas Bird
Squirt
Bob Peterson
Mr. Ray
Uma Thurman
The Bride
Lucy Liu
O-Ren Ishii
Vivica A. Fox
Vernita Green
Daryl Hannah
Elle Driver
David Carradine
Bill
Michael Madsen
Budd
Julie Dreyfus
Sofie Fatale
Chiaki Kuriyama
Gogo Yubari
Shin'ichi Chiba
Hattori Hanzo
Chia-Hui Liu
Johnny Mo
Michael Parks
Earl McGraw
Michael Bowen
Buck
Jun Kunimura
Boss Tanaka
Kenji Ohba
Bald Guy (Sushi Shop)
Yuki Kazamatsuri
Proprietor
Jim Carrey
Truman Burbank
Laura Linney
Meryl Burbank
Hannah Gill
Noah Emmerich
Marlon
Natascha McElhone
Lauren
Sylvia
Holland Taylor
Truman's Mother
Brian Delate
Truman's Father
Blair Slater
Young Truman
Peter Krause
Lawrence
Heidi Schanz
Vivien
Ron Taylor
Ron
Don Taylor
Don
Ted Raymond
Spencer
Judy Clayton
Travel Agent
Fritz Dominique
Truman's Neighbor
Angel Schmiedt
Truman's Neighbor
Darío Grandinetti
"Salgado (segment ""Pasternak"")"
María Marull
"Isabel (segment ""Pasternak"")"
Mónica Villa
"Profesora Leguizamón (segment ""Pasternak"")"
Diego Starosta
"Ignacio Fontana (segment ""Pasternak"")"
Marcelo Frasca
"Gerente Casa Tía (segment ""Pasternak"")"
Lucila Mangone
"Azafata (segment ""Pasternak"")"
María Laura Caccamo
"Empleada Aerolínea (segment ""Pasternak"")"
Carlos Alberto Vavassori
Víctor Jensen (episodio 'Pasternak')
Pablo Machado
"Hombre 1 (segment ""Pasternak"")"
Horacio Vay
"Hombre 2 (segment ""Pasternak"")"
Javier Pedersoli
"Único Amigo (segment ""Pasternak"")"
Héctor Drachtman
"Padre Pasternak (segment ""Pasternak"")"
María Rosa López Ottonello
"Madre Pasternak (segment ""Pasternak"")"
Rita Cortese
"Cocinera (segment ""Las ratas"")"
Julieta Zylberberg
"Moza (segment ""Las ratas"")"
Jason Schwartzman
Jesper
J.K. Simmons
Klaus
Rashida Jones
Alva
Will Sasso
Mr. Ellingboe
Neda Margrethe Labba
Márgu
Sergio Pablos
Pumpkin
Olaf
Norm MacDonald
Mogens
Joan Cusack
Mrs. Krum
Evan Agos
Ellingboe Boy
Sky Alexis
Ellingboe Girl 2
Jaeden Bettencourt
Krum Boy
Jesper's Son
Teddy Blum
Small Ellingboe Boy
Mila Brener
Ellingboe Girl 3
Sydney Brower
Ellingboe Girl
Finn Carr
Ellingboe Boy 1
Sam Neill
Grant
Laura Dern
Ellie
Jeff Goldblum
Malcolm
Richard Attenborough
Hammond
Bob Peck
Muldoon
Martin Ferrero
Gennaro
BD Wong
Wu
Joseph Mazzello
Tim
Ariana Richards
Lex
Samuel L. Jackson
Arnold
Wayne Knight
Nedry
Gerald R. Molen
Harding
Miguel Sandoval
Rostagno
Cameron Thor
Dodgson
Christopher John Fields
Volunteer #1
Ewan McGregor
Renton
Ewen Bremner
Spud
Jonny Lee Miller
Sick Boy
Kevin McKidd
Tommy
Robert Carlyle
Begbie
Kelly Macdonald
Diane
Peter Mullan
Swanney
James Cosmo
Mr. Renton
Eileen Nicholas
Mrs. Renton
Susan Vidler
Allison
Pauline Lynch
Lizzy
Shirley Henderson
Gail
Stuart McQuarrie
Gavin
US Tourist
Irvine Welsh
Mikey Forrester
Dale Winton
Game Show Host
Joel Edgerton
Brendan Conlon
Tom Hardy
Tommy Conlon
Nick Nolte
Paddy Conlon
Jennifer Morrison
Tess Conlon
Frank Grillo
Frank Campana
Kevin Dunn
Principal Zito
Maximiliano Hernández
Colt Boyd
Bryan Callen
Bryan Callen
Sam Sheridan
Sam Sheridan
Fernando Chien
Fenroy
Jake McLaughlin
Mark Bradford
Vanessa Martinez
Pilar Fernandez
Denzel Whitaker
Stephon
Carlos Miranda
Tito
Nick Lehane
Nash
Bruce Willis
Malcolm Crowe
Haley Joel Osment
Cole Sear
Toni Collette
Lynn Sear
Olivia Williams
Anna Crowe
Trevor Morgan
Tommy Tammisimo
Donnie Wahlberg
Vincent Gray
Peter Anthony Tambakis
Darren
Jeffrey Zubernis
Bobby
Bruce Norris
Stanley Cunningham
Glenn Fitzgerald
Sean
Greg Wood
Mr. Collins
Mischa Barton
Kyra Collins
Angelica Page
Mrs. Collins
Lisa Summerour
Bridesmaid
Firdous Bamji
Young Man Buying Ring
Gunnar Björnstrand
"Jöns, squire"
Bengt Ekerot
Death
Nils Poppe
Jof
Joseph
Max von Sydow
Antonius Block
Bibi Andersson
Mia
Mary - Jof's wife
Inga Gill
"Lisa, Blacksmith's Wife"
Maud Hansson
Witch
Inga Landgré
"Karin, Block's Wife"
Gunnel Lindblom
Girl
Bertil Anderberg
Raval
Anders Ek
The Monk
Åke Fridell
Blacksmith Plog
Gunnar Olsson
"Albertus Pictor, Church Painter"
Erik Strandmark
Jonas Skat
Kurt Russell
MacReady
Wilford Brimley
Dr. Blair
T.K. Carter
Nauls
David Clennon
Palmer
Keith David
Childs
Richard Dysart
Dr. Copper
Charles Hallahan
Vance Norris
Peter Maloney
George Bennings
Richard Masur
Clark
Donald Moffat
Garry
Joel Polis
Fuchs
Thomas G. Waites
Windows
Norbert Weisser
Norwegian
Larry Franco
Norwegian Passenger with Rifle
Nate Irwin
Helicopter Pilot
Anthony Hopkins
Dr. Frederick Treves
John Hurt
John Merrick
Anne Bancroft
Mrs. Kendal
John Gielgud
Carr Gomm
Wendy Hiller
Mothershead
Freddie Jones
Bytes
Michael Elphick
Night Porter
Hannah Gordon
Mrs. Treves
Helen Ryan
Princess Alex
John Standing
Fox
Dexter Fletcher
Bytes' Boy
Lesley Dunlop
Nora
Phoebe Nicholls
Merrick's Mother
Pat Gorman
Fairground Bobby
Claire Davenport
Fat Lady
Natalie Portman
Evey
Hugo Weaving
V
Stephen Rea
Finch
Stephen Fry
Deitrich
John Hurt
Adam Sutler
Tim Pigott-Smith
Creedy
Rupert Graves
Dominic
Roger Allam
Lewis Prothero
Ben Miles
Dascomb
Sinéad Cusack
Delia Surridge
Natasha Wightman
Valerie
John Standing
Lilliman
Eddie Marsan
Etheridge
Clive Ashborn
Guy Fawkes
Emma Field-Rayner
Guy Fawkes Lover
Thomas Mitchell
Gerald O'Hara
Barbara O'Neil
Ellen - His Wife
Vivien Leigh
Scarlett - Their Daughter
Evelyn Keyes
Suellen - Their Daughter
Ann Rutherford
Carreen - Their Daughter
George Reeves
Stuart Tarleton - Scarlett's Beau
Fred Crane
Brent Tarleton - Scarlett's Beau
Hattie McDaniel
Mammy - House Servant
Oscar Polk
Pork - House Servant
Butterfly McQueen
Prissy - House Servant
Victor Jory
Jonas Wilkerson - Field Overseer
Everett Brown
Big Sam - Field Foreman
Howard Hickman
John Wilkes
Alicia Rhett
India - His Daughter
Leslie Howard
Ashley - His Son
Tommy Lee Jones
Ed Tom Bell
Javier Bardem
Anton Chigurh
Josh Brolin
Llewelyn Moss
Woody Harrelson
Carson Wells
Kelly Macdonald
Carla Jean Moss
Garret Dillahunt
Wendell
Tess Harper
Loretta Bell
Barry Corbin
Ellis
Stephen Root
Man who hires Wells
Rodger Boyce
El Paso Sheriff
Beth Grant
Carla Jean's Mother
Ana Reeder
Poolside Woman
Kit Gwin
Sheriff Bell's Secretary
Zach Hopkins
Strangled Deputy
Chip Love
Man in Ford
Jack Nicholson
J.J. Gittes
Faye Dunaway
Evelyn Mulwray
John Huston
Noah Cross
Perry Lopez
Escobar
John Hillerman
Yelburton
Darrell Zwerling
Hollis Mulwray
Diane Ladd
Ida Sessions
Roy Jenson
Mulvihill
Roman Polanski
Man with Knife
Richard Bakalyan
Loach
Joe Mantell
Walsh
Bruce Glover
Duffy
Nandu Hinds
Sophie
James O'Rear
Lawyer
James Hong
Evelyn's Butler
Leonardo DiCaprio
Teddy Daniels
Mark Ruffalo
Chuck Aule
Ben Kingsley
Dr. Cawley
Max von Sydow
Dr. Naehring
Michelle Williams
Dolores
Emily Mortimer
Rachel 1
Patricia Clarkson
Rachel 2
Jackie Earle Haley
George Noyce
Ted Levine
Warden
John Carroll Lynch
Deputy Warden McPherson
Elias Koteas
Laeddis
Robin Bartlett
Bridget Kearns
Christopher Denham
Peter Breene
Nellie Sciutto
Nurse Marino
Joseph Sikora
Glen Miga
Frances McDormand
Mildred
Caleb Landry Jones
Red Welby
Kerry Condon
Pamela
Sam Rockwell
Dixon
Alejandro Barrios
Latino
Jason Ledford
Latino #2
Darrell Britt-Gibson
Jerome
Woody Harrelson
Willoughby
Abbie Cornish
Anne
Riya May Atwood
Polly
Selah Atwood
Jane
Lucas Hedges
Robbie
Zeljko Ivanek
Desk Sergeant
Amanda Warren
Denise
Malaya Rivera Drew
Gabriella
Noriko Hidaka
Satsuki
Chika Sakamoto
Mei
Shigesato Itoi
Tatsuo Kusakabe
Sumi Shimamoto
Yasuko Kusakabe
Tanie Kitabayashi
Granny
Hitoshi Takagi
Totoro
Yûko Maruyama
Kanta's Mother
Machiko Washio
Sensei
Reiko Suzuki
Rôba
Masashi Hirose
Kanta's Father
Toshiyuki Amagasa
Kanta
Shigeru Chiba
Kusakari-Otoko
Naoki Tatsuta
Cat Bus
Additional Voices
Tarako
Additional Voices
Tomohiro Nishimura
Postal Messanger
Eser Sariyar
Eser
Çetin Tekindor
Hüseyin
Fikret Kuskan
Sadik
Hümeyra
Nuran
Ege Tanman
Deniz
Serif Sezer
Gülbeyaz
Yetkin Dikinciler
Salim
Binnur Kaya
Hanife
Mahmut Gökgöz
Ibrahim
Nergis Çorakçi
Sakine
Bilge Sen
Fatma
Tuba Büyüküstün
Aysun
Özge Özberk
Birgül
Erdal Tosun
Gazeteci Mustafa
Halit Ergenç
Özkan
Ray Milland
Tony Wendice
Grace Kelly
Margot Wendice
Robert Cummings
Mark Halliday
John Williams
Chief Inspector Hubbard
Anthony Dawson
Charles Swann
Leo Britt
The Storyteller
Patrick Allen
Detective Pearson
George Leigh
Detective Williams
